job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
591,greenhouse,4615635005,https://job-boards.greenhouse.io/gleanwork/jobs/4615635005,gleanwork,Enterprise Account Executive - Ohio Valley,Enterprise Account Executive - Ohio Valley,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",account_executive,sales,,,remote,Remote,,250000,300000,USD,Enterprise Account Executive,sales,,,0,,,,remote,,Remote,,,,250000,300000,USD,yearly,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,2
322,greenhouse,3256589,https://job-boards.greenhouse.io/canonical/jobs/3256589,canonical,Enterprise Project Manager,Enterprise Project Manager,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",manager,operations,manager,,remote,Home based - Worldwide,,,,,Enterprise Project Manager,management,,,1,bachelor,,,remote,,Home based - Worldwide,full_time,manager,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1788,greenhouse,7585730,https://job-boards.greenhouse.io/capco/jobs/7585730,capco,Murex Consultant,Murex Consultant,"Shape the Future of Financial Services with Capco At&nbsp;Capco, we specialize in management consulting and software development, partnering with leading international banks and insurance companies across Western Europe. Our innovative approach and collaborative culture make us the ideal place for professionals looking to make an impact in financial services technology. Want to learn more about our culture and people? Visit us: Capco Careers Slovakia Why Join Us? Prestigious Clients &amp; Exciting Projects – Work with top-tier banks on transformation projects that redefine financial services. ",consultant,consulting,,full_time,,Czech Republic - Prague,,,,,consultant,consulting,,,,,,,onsite,,Prague,full_time,unspecified,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
13,greenhouse,7371153,https://job-boards.greenhouse.io/omadahealth/jobs/7371153,omadahealth,"Senior Data Analyst, B2B Analytics","Senior Data Analyst, B2B Analytics","Omada Health is on a mission to inspire and engage people in lifelong health, one step at a time.&nbsp;&nbsp; Job overview The B2B analytics team is responsible for developing our portfolio of reports and data insights that support our internal teams and customers seeking to improve the health of our members. Using data spanning app engagement, clinical outcomes, behavioral health indicators, and claims, you will partner our product and engineering teams to identify and solve the biggest challenges across Omada’s 1.5k+ customers and 1M+ members. The key job responsibilities include, but are no",data_analyst,data_analytics,senior,,remote,Remote,,142600,178300,USD,"Senior Data Analyst, B2B Analytics",data_analytics,,,1,bachelor,,,remote,,Remote,,senior,,142600,178300,USD,yearly,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.950,1,location_without_country,location_without_country,1
1490,greenhouse,5737333004,https://job-boards.greenhouse.io/kalepa/jobs/5737333004,kalepa,Senior Backend Engineer - Client integrations (Europe),Senior Backend Engineer - Client integrations (Europe),"About Kalepa: Commercial insurance is a trillion-dollar industry still run out of Microsoft Outlook. Kalepa is changing that. Kalepa is an AI Underwriting Platform built to deliver Professional-Grade AI in production &nbsp;-&nbsp; helping the world's most important insurers centralize and prioritize submission data, surface critical risk insights, and make faster, more confident decisions. Customers see meaningful improvements to both speed and portfolio quality as soon as they implement Kalepa - so much so that clients call it&nbsp; “truly an underwriter’s dream.” Kalepa is backed by leading ",backend_engineer,backend,senior,,remote,Europe (Full Remote),,85000,155000,USD,Senior Backend Engineer - Client Integrations,backend,,,1,unspecified,,,remote,,,full_time,senior,,85000,155000,USD,yearly,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.920,1,location_without_country,location_without_country,0
1930,greenhouse,7590826,https://job-boards.greenhouse.io/capco/jobs/7590826,capco,Senior Manager/Director - Data Lead,Senior Manager/Director - Data Lead,"Please note we are looking to speak to individuals already based in the Riyadh/Dubai as a first priority. Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth a",analytics_director,data_analytics,senior,,onsite,Middle East - Riyadh,,,,,Senior Manager/Director - Data Lead,data_analytics,,,1,master,,,onsite,,Riyadh;Dubai,full_time,director,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
514,greenhouse,6793868,https://job-boards.greenhouse.io/canonical/jobs/6793868,canonical,Technical Product Marketing Manager - Cybersecurity,Technical Product Marketing Manager - Cybersecurity,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",marketing_specialist,marketing,lead,,remote,Home based - EMEA,,,,,Technical Product Marketing Manager - Cybersecurity,marketing,,,1,unspecified,,,remote,,Home based - EMEA,,lead,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,1
513,greenhouse,6980703,https://job-boards.greenhouse.io/canonical/jobs/6980703,canonical,Technical Product Manager,Technical Product Manager,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",product_manager,product_management,senior,,remote,Home based - EMEA,,,,,product_manager,product_management,,,1,unspecified,,,remote,,Home based - EMEA,,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,1
1634,greenhouse,5576793,https://job-boards.greenhouse.io/capco/jobs/5576793,capco,Data Engineer for Banking,Data Engineer for Banking,"Shape the Future of Financial Services with Capco At&nbsp;Capco, we specialize in management consulting and software development, partnering with leading international banks and insurance companies across Western Europe. Our innovative approach and collaborative culture make us the ideal place for professionals looking to make an impact in financial services technology. Want to learn more about our culture and people? Visit us: Capco Careers Slovakia Why Join Us? Prestigious Clients &amp; Exciting Projects – Work with top-tier banks on transformation projects that redefine financial services. ",data_engineer,data_engineering,lead,contract,,Czech Republic - Prague,,,,,Data Engineer,data_engineering,,,1,unspecified,,,onsite,,Prague,contract,senior,,,,,,,,in_review,"Title and role family are correctly identified, location and employment type are inferred from the context. | rule_review: location_without_country",ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
264,greenhouse,5569916,https://job-boards.greenhouse.io/canonical/jobs/5569916,canonical,Accountant,Accountant,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",accountant,finance,,,remote,Home based - EMEA,,,,,accountant,finance,,,0,bachelor,1,,remote,,Home based - EMEA,unspecified,unspecified,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1177,greenhouse,5950671003,https://job-boards.greenhouse.io/celonis/jobs/5950671003?gh_jid=5950671003,celonis,Principal Enterprise Architect,Principal Enterprise Architect,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Role: We are looking for a curious, smart, and “learn it all” Architect with proven&nbsp;experience and a passion for designing transformative solution architectures for our&nbsp;prospects and customers. This high-impact role demands a unique blend of deep&nbsp;technical expertise and exe",enterprise_architect,architecture,principal,full_time,hybrid,New York,,,,,Principal Enterprise Architect,architecture,,,1,unspecified,,,hybrid,,New York,full_time,unspecified,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
943,greenhouse,5118185004,https://job-boards.greenhouse.io/nansen/jobs/5118185004,nansen,Senior AI/ML Engineer,Senior AI/ML Engineer,"Nansen surfaces the signal and creates winners in the future of finance. We're building a new way to trade: agentic, onchain, and fully integrated. From analytics to execution, we're the platform where investors find alpha and act on it. &nbsp; The Opportunity: Nansen is leveling up its strategic capabilities in Artificial Intelligence (AI) and Machine Learning (ML). We are actively seeking a highly skilled and motivated Senior AI/ML Engineer to join our team. In this role, you will develop and monitor AI models to analyze vast amounts of blockchain data, identifying patterns and insights that",ml_engineer,machine_learning,junior,,remote,Remote Europe | Remote Asia,,,,,Senior AI/ML Engineer,machine_learning,,,1,master,,,remote,,Remote Europe | Remote Asia,,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,1
5,greenhouse,6630931,https://job-boards.greenhouse.io/omadahealth/jobs/6630931,omadahealth,"Accounting Manager, Corporate Accounting","Accounting Manager, Corporate Accounting","Omada Health is on a mission to inspire and engage people in lifelong health, one step at a time.&nbsp; Job overview: As the Accounting Manager of Corporate Accounting, you will be responsible for managing the accounts payable and treasury functions, ensuring efficient and accurate financial operations. You will play a key role in optimizing processes, maintaining compliance, and providing strategic support to enhance our financial efficiency. About you: You are a seasoned accounting professional with a solid background in accounts payable and treasury management. With 7+ years of experience i",manager,operations,manager,,remote,Remote,,129720,162150,USD,"Accounting Manager, Corporate Accounting",finance,,,1,bachelor,,,remote,,Remote,full_time,manager,,129720,162150,USD,,,,in_review,"rule_review: location_without_country,salary_without_period",ollama,qwen2.5:7b,0.850,1,location_without_country|salary_without_period,location_without_country,0
309,greenhouse,4810491,https://job-boards.greenhouse.io/canonical/jobs/4810491,canonical,Engineering Manager - MLOps & Analytics,Engineering Manager - MLOps & Analytics,"The role of an Engineering Manager at Canonical As an Engineering Manager at Canonical, you must be technically strong, but your main responsibility is to run an effective team and develop the colleagues you manage. You will develop and review code as a leader, while at the same time staying aware of that the best way to improve the product is to ensure that the whole team is focused, productive and unblocked. You are expected to help them grow as engineers, do meaningful work, do it outstandingly well, find professional and personal satisfaction, and work well with colleagues and the communit",analytics_manager,data_analytics,lead,,remote,Home based - Worldwide,,,,,Engineering Manager - MLOps & Analytics,data_analytics,,,1,master,,leadership;team_management;technical_proficiency,remote,,,full_time,lead,,,,,,mlops;analytics,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
7,greenhouse,7402427,https://job-boards.greenhouse.io/omadahealth/jobs/7402427,omadahealth,"Director, Product Management","Director, Product Management","Omada Health is on a mission to inspire and engage people in lifelong health, one step at a time.&nbsp; Job overview: Omada is at the forefront of virtual-first care, specializing in weight health, diabetes, hypertension, and musculoskeletal issues. We are seeking a Director of Product for Member and Care Team Experiences to own the end-to-end strategy, execution, and operational effectiveness of Omada’s medication and prescribing experiences. This leader will define and drive the long-term vision for GLP-1 and medication-enabled behavior change, partnering with executive leadership to shape a",product_manager,product_management,senior,,remote,Remote,,202400,253000,USD,"Director, Product Management",product_management,,,1,master,,,remote,,Remote,full_time,senior,,202400,253000,USD,yearly,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1140,greenhouse,6672115003,https://job-boards.greenhouse.io/celonis/jobs/6672115003?gh_jid=6672115003,celonis,Lead AI Deployment Architect,Lead AI Deployment Architect,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: Celonis Services is a strategic organization focused on optimizing our customers' business processes through technical expertise. We integrate Consulting Services, Academy, and Customer Support to deliver comprehensive solutions. As thought leaders with deep product, technical, and ",enterprise_architect,architecture,lead,,hybrid,Madrid,,,,,Lead AI Deployment Architect,architecture,,,1,unspecified,,,hybrid,,Madrid,,lead,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,1
416,greenhouse,6401160,https://job-boards.greenhouse.io/canonical/jobs/6401160,canonical,"Python Software Engineer, Commercial Systems","Python Software Engineer, Commercial Systems","Canonical is a leading provider of open-source software and operating systems for global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in more than 80 countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting lo",software_engineer,software_engineering,,,remote,Home based - EMEA,,,,,Python Software Engineer,software_engineering,,,0,unspecified,,,remote,,Home based - EMEA,,,,,,,,python,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,2
548,greenhouse,4605742005,https://job-boards.greenhouse.io/gleanwork/jobs/4605742005,gleanwork,AI Outcomes Manager - Japan,AI Outcomes Manager - Japan,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",manager,operations,manager,,remote,Japan,,,,,AI Outcomes Manager,management,,,1,unspecified,,,remote,,,full_time,manager,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
176,greenhouse,8382162002,https://job-boards.greenhouse.io/gomotive/jobs/8382162002,gomotive,Field Marketing Specialist,Field Marketing Specialist,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",marketing_specialist,marketing,senior,,hybrid,Mexico City - Hybrid,,,,,Field Marketing Specialist,marketing,,,1,unspecified,,,hybrid,,Mexico City,full_time,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1866,greenhouse,7529731,https://job-boards.greenhouse.io/capco/jobs/7529731,capco,Senior Backend Developer/Full Stack Developer,Senior Backend Developer/Full Stack Developer,"About Capco Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Capco’s cutting-edge ingenuity is broug",backend_engineer,backend,senior,,remote,Thailand - Bangkok,,,,,Senior Backend Developer/Full Stack Developer,backend,,,1,unspecified,,,remote,,Bangkok,,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,1
974,greenhouse,7298279,https://job-boards.greenhouse.io/gofundme/jobs/7298279,gofundme,Senior Solutions Architect,Senior Solutions Architect,"GoFundMe Pro is seeking a Senior Solutions Architect to join our Technical Solutions &amp; Partnerships team. In this hands-on role, you will architect,&nbsp; design, and validate scalable technical solutions that enable our largest nonprofit customers to successfully grow their revenue on GoFundMe Pro to help further their missions. This is a pre and post-sales role. This is a revenue-focused architecture role that works directly with large enterprise customers across the sales and post sales lifecycle. You will bridge pre-sales business &amp; technical discovery and post-sales architecture b",solutions_architect,architecture,senior,full_time,hybrid,San Francisco,,137000,206000,USD,solutions_architect,architecture,,,1,unspecified,,,hybrid,,San Francisco,full_time,senior,,137000,206000,USD,,,,in_review,"rule_review: location_without_country,salary_without_period",ollama,qwen2.5:7b,0.850,1,location_without_country|salary_without_period,location_without_country,0
850,greenhouse,5662098004,https://job-boards.greenhouse.io/grafanalabs/jobs/5662098004,grafanalabs,"Senior Solutions Engineer | Tokyo, Japan | Remote","Senior Solutions Engineer | Tokyo, Japan | Remote","Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies -- including Bloomberg, JPMorgan Chase, and eBay -- manage their observability strategies with the Grafana LGTM Stack, which can be run fully managed with Grafana Cloud or self-managed with t",software_engineer,software_engineering,senior,,remote,Japan (Remote),,,,,Senior Solutions Engineer,software_engineering,,,1,unspecified,,,remote,,,full_time,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
