job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,suggested_normalized_title,suggested_role_family,review_categories,primary_review_category,missing_core_count
1235,greenhouse,6685374003,https://job-boards.greenhouse.io/celonis/jobs/6685374003?gh_jid=6685374003,celonis,"Senior Manager, Technical Accounting & Financial Reporting","Senior Manager, Technical Accounting & Financial Reporting","We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Role: We are looking for a Senior Manager, Technical Accounting &amp; Financial Reporting to oversee financial reporting, technical accounting and M&amp;A. Reporting to the Controller, the role will be a key position in the finance organization, interacting and coordinating with various d",manager,operations,senior,full_time,hybrid,New York,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The title suggests a role in accounting and financial reporting, which does not align with the 'operations' role family. | suggested_title=senior_manager_accounting_reporting;suggested_role_family=finance",ollama,qwen2.5:7b,0.100,1,senior_manager_accounting_reporting,finance,low_confidence|too_many_core_fields_missing,low_confidence,3
1222,greenhouse,6524475003,https://job-boards.greenhouse.io/celonis/jobs/6524475003?gh_jid=6524475003,celonis,Senior Field Marketing Manager - Public Sector,Senior Field Marketing Manager - Public Sector,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: The North America marketing team fuels customer success and market growth by building and increasing brand awareness, accelerating pipeline -- both independently and with our partners -- and cultivating a customer community of change makers.&nbsp; We amplify success stories through ",marketing_specialist,marketing,senior,full_time,hybrid,,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Senior Field Marketing Manager - Public Sector' does not closely match the predicted title and role family. It may be more specific than a general marketing specialist. | suggested_title=field_marketing_manager_public_sector;suggested_role_family=marketing,ollama,qwen2.5:7b,0.250,1,field_marketing_manager_public_sector,marketing,low_confidence|too_many_core_fields_missing,low_confidence,3
289,greenhouse,6460571,https://job-boards.greenhouse.io/canonical/jobs/6460571,canonical,"Director, Talent Science","Director, Talent Science","Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",talent_analytics_specialist,hr,senior,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Talent Science' is not commonly associated with 'talent analytics specialist'. Further context may be needed. | suggested_title=talent_scientist;suggested_role_family=hr,ollama,qwen2.5:7b,0.200,1,talent_scientist,hr,low_confidence|too_many_core_fields_missing,low_confidence,3
713,greenhouse,4659510005,https://job-boards.greenhouse.io/gleanwork/jobs/4659510005,gleanwork,Strategic Solutions Engineer - Central (Remote),Strategic Solutions Engineer - Central (Remote),"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",software_engineer,software_engineering,lead,,remote,,US,210000,260000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Strategic Solutions Engineer' is not a common job title and the context of 'Central (Remote)' does not clearly align with typical software engineering roles. | suggested_title=strategic_solutions_engineer;suggested_role_family=engineering,ollama,qwen2.5:7b,0.200,1,strategic_solutions_engineer,engineering,low_confidence|too_many_core_fields_missing,low_confidence,3
545,greenhouse,4661912005,https://job-boards.greenhouse.io/gleanwork/jobs/4661912005,gleanwork,AI Outcomes Manager- Central,AI Outcomes Manager- Central,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",manager,operations,senior,,hybrid,Nashville,TN,150000,200000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,"The term 'Outcomes Manager' suggests a focus on results or impacts, which may not align with the typical operations role. More context is needed. | suggested_title=outcomes_manager;suggested_role_family=management",ollama,qwen2.5:7b,0.250,1,outcomes_manager,management,low_confidence|too_many_core_fields_missing,low_confidence,3
1778,greenhouse,7584269,https://job-boards.greenhouse.io/capco/jobs/7584269,capco,Managing Principal - Payments,Managing Principal - Payments,"Lead Canada’s payments transformation agenda at the intersection of strategy, regulation, and innovation. The Role As a Managing Principal in Capco’s Payments Practice, you will be a senior leader responsible for shaping and executing our payments strategy in the Canadian market. You will drive opportunity creation, lead major payments transformation programmes, and act as a trusted advisor to banks, payment service providers, networks, and fintechs. Success in this role requires deep expertise in Canada’s modernising payments ecosystem, combined with strong market leadership and client engage",consultant,consulting,senior,,,Canada - Toronto,CA,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title 'Managing Principal - Payments' does not match the predicted normalization to 'consultant'. The term 'Managing Principal' is more indicative of a leadership or management role rather than a consulting position. | suggested_title=payments_manager;suggested_role_family=management,ollama,qwen2.5:7b,0.100,1,payments_manager,management,low_confidence|too_many_core_fields_missing,low_confidence,3
975,greenhouse,7206748,https://job-boards.greenhouse.io/gofundme/jobs/7206748,gofundme,Senior Staff Data Platform Architect,Senior Staff Data Platform Architect,"Want to help us help others? We’re hiring! GoFundMe is the world’s most powerful community for good, dedicated to helping people help each other. By uniting individuals and nonprofits in one place, GoFundMe makes it easy and safe for people to ask for help and support causes—for themselves and each other. Together, our community has raised more than $40 billion since 2010. We are seeking a Data Platform Architect to join our Data Platform team. This role will be pivotal in modernizing our existing platform and building out a scalable data, reporting and AI architecture to provide scale, enhanc",data_analyst,data_analytics,senior,full_time,hybrid,San Francisco,CA,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The predicted title and role family do not match the input title. | suggested_title=data_platform_architect;suggested_role_family=architecture,ollama,qwen2.5:7b,0.100,1,data_platform_architect,architecture,low_confidence|too_many_core_fields_missing,low_confidence,3
912,greenhouse,5815345004,https://job-boards.greenhouse.io/correlationone/jobs/5815345004,correlationone,Learning Designer,Learning Designer,"Correlation One develops the workforce’s skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense.",content_designer,design,,,remote,: MENA,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Learning Designer' is more specific and may not align with the general role of a 'Content Designer'. Further context is needed. | suggested_title=content_designer;suggested_role_family=design,ollama,qwen2.5:7b,0.200,1,content_designer,design,low_confidence|too_many_core_fields_missing,low_confidence,3
465,greenhouse,6397940,https://job-boards.greenhouse.io/canonical/jobs/6397940,canonical,Software Alliance Ecosystem Manager,Software Alliance Ecosystem Manager,"The Software Alliances team at Canonical works with leading software companies to optimize and enable their products with Ubuntu and other Canonical software, for instance our AI offerings. We develop joint product roadmaps, drive delivery, and formulate go-to-market plans, content and processes, enabling differentiated offerings and robust product life-cycle support anchored to best-in-class Canonical products. Enterprises are able to receive the benefits of open source, securely maintained, and validated solutions from cloud to edge, whether purchased from Canonical, embedded in Alliance par",alliance_manager,partnerships,manager,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The term 'alliance' is ambiguous and could refer to various roles, and 'ecosystem manager' is not a standard role family. | suggested_title=software_alliance_manager;suggested_role_family=technology_partnerships",ollama,qwen2.5:7b,0.250,1,software_alliance_manager,technology_partnerships,low_confidence|too_many_core_fields_missing,low_confidence,3
1555,greenhouse,7443840,https://job-boards.greenhouse.io/capco/jobs/7443840,capco,Banco de Talentos - Python,Banco de Talentos - Python,"Principais Atividades: Desenvolver e manter APIs e microservices com tecnologias modernas. Trabalhar com arquitetura de software, garantindo escalabilidade e segurança. Atuar com dados e analytics, utilizando ferramentas como SQL, Power BI, Python, Spark e plataformas de Big Data. Criar e otimizar soluções em Cloud Computing (AWS, Azure, GCP), com práticas DevOps e CI/CD. Participar de times ágeis (Scrum, Kanban) e colaborar em projetos inovadores para grandes empresas Requisitos: 5-6 anos de experiência sólida experiência comprovada em desenvolvimento de software com foco em inteligência arti",other,other,,,,,BR,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title does not clearly indicate a specific job role or family. | suggested_title=python_developer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.500,1,python_developer,software_development,low_confidence|too_many_core_fields_missing,low_confidence,3
1770,greenhouse,7534056,https://job-boards.greenhouse.io/capco/jobs/7534056,capco,Managing Principal (Director) - Finance Transformation,Managing Principal (Director) - Finance Transformation,"&nbsp; &nbsp; Managing Principal – Finance Transformation Location: London (Hybrid) | Practice Area: FRRF – Financial Crime, Risk, Regulation &amp; Finance Transformation | Type: Permanent Empower financial leadership through strategic transformation The Role Capco is seeking an experienced Managing Principal to lead our Finance Transformation capability within the FRRF practice. You will work with CFOs, Treasurers, and senior finance leaders across Tier 1 institutions to deliver large-scale transformation programmes that enhance the value of finance and treasury functions. This leadership rol",consultant,consulting,senior,,hybrid,UK - London,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The title 'Managing Principal (Director) - Finance Transformation' does not match the predicted role family of 'consulting'. The term 'Principal' or 'Director' often indicates a senior leadership position, while 'Finance Transformation' suggests a focus on strategic financial change initiatives. This may be more aligned with a management or executive role. | suggested_title=senior_leader_finance_transformation;suggested_role_family=management",ollama,qwen2.5:7b,0.100,1,senior_leader_finance_transformation,management,low_confidence|too_many_core_fields_missing,low_confidence,3
913,greenhouse,5815347004,https://job-boards.greenhouse.io/correlationone/jobs/5815347004,correlationone,Learning Designer,Learning Designer,"Correlation One develops the workforce’s skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense.",content_designer,design,,,remote,,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Learning Designer' is more specific and may not align with the general role of a 'Content Designer'. Further context is needed. | suggested_title=content_designer;suggested_role_family=design,ollama,qwen2.5:7b,0.200,1,content_designer,design,low_confidence|too_many_core_fields_missing,low_confidence,3
189,greenhouse,5466892002,https://job-boards.greenhouse.io/gomotive/jobs/5466892002,gomotive,Interested in joining our team?,Interested in joining our team?,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",general_application,recruiting,,,remote,,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The input does not contain a job title. | suggested_title=application;suggested_role_family=general,ollama,qwen2.5:7b,0.100,1,application,general,low_confidence|too_many_core_fields_missing,low_confidence,3
1149,greenhouse,6646073003,https://job-boards.greenhouse.io/celonis/jobs/6646073003?gh_jid=6646073003,celonis,Lead Supply Chain Optimization Deployment Architect - Public Sector,Lead Supply Chain Optimization Deployment Architect - Public Sector,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: Celonis Services&nbsp; Celonis Services is a strategic organization focused on optimizing our customers' business processes through technical expertise. We integrate Consulting Services, Academy, and Customer Support to deliver comprehensive solutions. As thought leaders with deep p",other,other,lead,,hybrid,London,GB,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title is specific to a sector (Public Sector) and includes multiple roles that do not clearly map to standard job titles. | suggested_title=supply_chain_architect___public_sector;suggested_role_family=architecture,ollama,qwen2.5:7b,0.500,1,supply_chain_architect___public_sector,architecture,low_confidence|too_many_core_fields_missing,low_confidence,3
225,greenhouse,8235620002,https://job-boards.greenhouse.io/gomotive/jobs/8235620002,gomotive,"Senior Product Marketing Manager, México","Senior Product Marketing Manager, México","Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",marketing_specialist,marketing,senior,,hybrid,Mexico City,MX,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Senior Product Marketing Manager' is specific and does not align well with the generic role of 'marketing specialist'. More context or review may be needed. | suggested_title=product_marketing_manager;suggested_role_family=marketing,ollama,qwen2.5:7b,0.250,1,product_marketing_manager,marketing,low_confidence|too_many_core_fields_missing,low_confidence,3
729,greenhouse,4529580005,https://job-boards.greenhouse.io/gleanwork/jobs/4529580005,gleanwork,Technical Writer,Technical Writer,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",other,other,lead,,hybrid,Bangalore,IN,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,No reliable match exists for Technical Writer. | suggested_title=content_creator;suggested_role_family=writer,ollama,qwen2.5:7b,0.500,1,content_creator,writer,low_confidence|too_many_core_fields_missing,low_confidence,3
1863,greenhouse,7571444,https://job-boards.greenhouse.io/capco/jobs/7571444,capco,Senior AI Delivery Lead for Continental Europe,Senior AI Delivery Lead for Continental Europe,"Role purpose We are seeking an experienced AI Delivery Lead to help Capco Continental Europe (CE) further develop and scale our AI delivery capability. This senior role combines hands-on technical depth with strong cloud architecture leadership, team leadership and client-facing advisory skills in regulated financial services environments. &nbsp; What you’ll bring Technical depth &amp; delivery expertise Deep expertise in building production grade agentic applications, including design patterns for orchestration, tool use, evaluation, observability, and safe operation in real-world environment",consultant,consulting,senior,,,,DE,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title 'Senior AI Delivery Lead for Continental Europe' does not match the predicted normalization to 'consultant'. The role seems more aligned with a leadership or management position in AI delivery rather than consulting. | suggested_title=senior_ai_delivery_lead;suggested_role_family=management,ollama,qwen2.5:7b,0.100,1,senior_ai_delivery_lead,management,low_confidence|too_many_core_fields_missing,low_confidence,3
364,greenhouse,6394147,https://job-boards.greenhouse.io/canonical/jobs/6394147,canonical,Lead Data Governance Engineer,Lead Data Governance Engineer,"Canonical is a leading provider of open-source software and operating systems for global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in more than 80 countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting lo",analytics_manager,data_analytics,lead,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title 'Lead Data Governance Engineer' does not closely match the predicted normalization to 'analytics_manager'. The role seems more aligned with data governance rather than analytics. | suggested_title=data_governance_lead;suggested_role_family=data_management,ollama,qwen2.5:7b,0.200,1,data_governance_lead,data_management,low_confidence|too_many_core_fields_missing,low_confidence,3
966,greenhouse,7524144,https://job-boards.greenhouse.io/gofundme/jobs/7524144,gofundme,"Senior Director, Content Risk","Senior Director, Content Risk","Want to help us help others? We’re hiring!&nbsp; GoFundMe is the world’s most powerful community for good, dedicated to helping people help each other. By uniting individuals and nonprofits in one place, GoFundMe makes it easy and safe for people to ask for help and support causes—for themselves and each other. Together, our community has raised more than $40 billion since 2010. Join us! The GoFundMe team is searching for our next Senior Director, Content Risk to help lead our company's approach to operationalising the enforcement of our community conduct and behavior on the GoFundMe platform.",marketing_manager,marketing,senior,,hybrid,Dublin,IE,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The title 'Senior Director, Content Risk' does not reliably match the predicted role family and normalized title. | suggested_title=director_content_risk;suggested_role_family=risk_management",ollama,qwen2.5:7b,0.100,1,director_content_risk,risk_management,low_confidence|too_many_core_fields_missing,low_confidence,3
