job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
1101,greenhouse,7230213003,https://job-boards.greenhouse.io/celonis/jobs/7230213003?gh_jid=7230213003,,,Customer Transformation Advisor,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Role: As a CTA you will serve as a strategic advisor with Industry - Technology-&nbsp;Consultative - Practitioner experience as a former ETO, CxO, CIO GPO, CTA, and/or GBS leader with real hands-on experience and knowledge of enterprise transformations. Primary outcomes and performance wi",other,other,senior,,hybrid,Munich,DE,,,,other,other,,,1,unspecified,,,hybrid,DE,Munich,,senior,,,,,,,,in_review,manual_queue_needs_manual_rule: consulting/transformation role; add advisor-consultant mapping,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,1
512,greenhouse,4541445,https://job-boards.greenhouse.io/canonical/jobs/4541445,,,Technical Manager - Automotive and Industrial,"We have created a role for a Technical Manager, Automotive and Industrial with a passion for open source and precision engineering. Today, Canonical is providing secure and reliable products to our industrial and automotive partners. Our solutions are bridging the gap between Open-Source innovation and industry specific requirements represented by stringent certification processes. Our goal is to enable industries such as automotive to leverage our open source portfolio. From the factory to the cloud by way of the car, we are committed to providing the most secure and advanced platform for aut",manager,operations,senior,,remote,,,,,,manager,,,,1,unspecified,,,,,,,senior,,,,,,open_source;precision_engineering,,in_review,"Role family and employment type are unknown. | rule_review: missing_role_family,too_many_core_fields_missing | manual_queue_accept: canonical title acceptable; fill gold_role_family from pred operations",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_role_family|too_many_core_fields_missing,low_confidence,3
278,greenhouse,5915936,https://job-boards.greenhouse.io/canonical/jobs/5915936,,,Cloud Solutions Architect - Alliances,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1000+ colleagues in 70+ countries and very few roles based in offices. Teams meet two to four times yearly in person, in interesting loca",solutions_architect,architecture,,,remote,,,,,,solutions_architect,architecture,,,0,,,,,,,,,,,,,,,,in_review,"Seniority, employment type, location type, and other details are missing. | rule_review: too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|too_many_core_fields_missing,low_confidence,3
189,greenhouse,5466892002,https://job-boards.greenhouse.io/gomotive/jobs/5466892002,,,Interested in joining our team?,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",general_application,recruiting,,,remote,,US,,,,general_application,,,,0,,,,remote,US,,,,,,,,,ai,,in_review,"Title and role family are not specified, experience and employment type are missing, salary details are unknown. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing | manual_queue_reject: use pred general_application",ollama,qwen2.5:7b,0.450,1,low_confidence|missing_role_family|too_many_core_fields_missing,low_confidence,3
818,greenhouse,5814154004,https://job-boards.greenhouse.io/grafanalabs/jobs/5814154004,,,Senior Product Counsel | Ireland | Remote,"Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies -- including Bloomberg, JPMorgan Chase, and eBay -- manage their observability strategies with the Grafana LGTM Stack, which can be run fully managed with Grafana Cloud or self-managed with t",legal_counsel,legal,senior,,remote,,US,145000,175000,EUR,legal_counsel,legal,,,1,unspecified,,,remote,IE,,full_time,senior,,145000,175000,EUR,yearly,,,in_review,rule_review: salary_without_period,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,0
442,greenhouse,7528950,https://job-boards.greenhouse.io/canonical/jobs/7528950,,,Senior Design Researcher - User Science,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",other,other,senior,,remote,,,,,,other,research,,,1,master,,,remote,,,full_time,senior,,,,,,,,in_review,manual_queue_needs_manual_rule: add design_researcher or ux_researcher canonical title,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1008,greenhouse,7287511,https://job-boards.greenhouse.io/webflow/jobs/7287511,,,"Director of Product, Infrastructure and Developer Productivity","At Webflow, we’re building the world’s leading AI-native Digital Experience Platform, and we’re doing it as a remote-first company built on trust, transparency, and a whole lot of creativity. This work takes grit, because we move fast, without ever sacrificing craft or quality. Our mission is to bring development superpowers to everyone. From entrepreneurs launching their first idea to global enterprises scaling their digital presence, we empower teams to design, launch, and optimize for the web without barriers. We believe the future of the web, and work, is more open, more creative, and more",software_engineer,software_engineering,senior,full_time,remote,,US,,,,software_engineer,management,,,1,master,,,remote,US,,full_time,senior,,,,,,,,in_review,"The predicted title and role family do not match the gold standard. The description suggests a management position, but the prediction is for a software engineer.",ollama,qwen2.5:7b,0.250,1,low_confidence,low_confidence,0
1047,greenhouse,7589008,https://job-boards.greenhouse.io/webflow/jobs/7589008,,,Senior Video Producer,"At Webflow, we’re building the world’s leading AI-native Digital Experience Platform, and we’re doing it as a remote-first company built on trust, transparency, and a whole lot of creativity. This work takes grit, because we move fast, without ever sacrificing craft or quality. Our mission is to bring development superpowers to everyone. From entrepreneurs launching their first idea to global enterprises scaling their digital presence, we empower teams to design, launch, and optimize for the web without barriers. We believe the future of the web, and work, is more open, more creative, and more",other,other,senior,full_time,remote,,US,,,,other,other,,,1,unspecified,,,remote,US,,full_time,senior,,,,,,,,in_review,manual_queue_needs_manual_rule: add video_producer canonical title,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,0
1684,greenhouse,7064138,https://job-boards.greenhouse.io/capco/jobs/7064138,,,Full Stack developer - AI,"Job Title: AI Full stack developer &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO?&nbsp; You will work on engaging projects with the largest international and local banks, ",fullstack_engineer,fullstack,,,,,IN,,,,fullstack_engineer,fullstack,,,0,unspecified,,,,IN,,,,,,,,,,,in_review,rule_review: too_many_core_fields_missing,ollama,qwen2.5:7b,0.850,1,too_many_core_fields_missing,too_many_core_fields_missing,3
1541,greenhouse,7593546,https://job-boards.greenhouse.io/capco/jobs/7593546,,,Automation test Engineer,"Job Title: Senior Java Backend Developer About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO? You will work on engaging projects with the largest international and local banks, insuranc",software_engineer,software_engineering,senior,contract,remote,,IN,,,,backend_engineer,software_engineering,,,1,unspecified,,,remote,IN,,contract,senior,,,,,,java;backend_development,,in_review,manual_queue_needs_manual_rule: pred and gold both weak; add qa_automation_engineer canonical rule,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,0
962,greenhouse,7569676,https://job-boards.greenhouse.io/gofundme/jobs/7569676,,,Regulatory Affairs Analyst,"Want to help us help others? We’re hiring!&nbsp; GoFundMe is the world’s most powerful community for good, dedicated to helping people help each other. By uniting individuals and nonprofits in one place, GoFundMe makes it easy and safe for people to ask for help and support causes—for themselves and each other. Together, our community has raised more than $40 billion since 2010. Join us! The GoFundMe team is searching for our next Regulatory Affairs Analyst&nbsp; to help interpret regulatory changes and ensure our products, policies, and communications comply with all relevant laws and standar",other,other,senior,,hybrid,Dublin,IE,,,,other,other,,,0,unspecified,,,hybrid,IE,Dublin,,senior,,,,,,,,in_review,manual_queue_needs_manual_rule: add regulatory_affairs_analyst canonical title,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,1
534,greenhouse,7043028,https://job-boards.greenhouse.io/canonical/jobs/7043028,,,UX Designer - Design systems,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",product_designer,design,,,remote,,,,,,product_designer,design,,,0,,,,,,,,,,,,,,,,in_review,"Title normalization and role family are correct, but other fields lack information. | rule_review: too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|too_many_core_fields_missing,low_confidence,3
1551,greenhouse,7444082,https://job-boards.greenhouse.io/capco/jobs/7444082,,,Banco de Talentos - DevOps,"Requisitos: +8 anos de experiência profissional nas áreas de DevOps, Engenharia de Software, SRE ou Infraestrutura; Experiência comprovada com ferramentas de automação como GitHub Actions , Harness ou ambas; Conhecimento sólido em integração e entrega contínua (CI/CD), versionamento com Git, e processos de release; Familiaridade com ambientes de nuvem (AWS, GCP, Azure) e orquestração de containers (Kubernetes, Docker); Experiência com scripts de automação (Shell, Python, Bash, etc.) e ferramentas de IaC como Terraform, CloudFormation ou similares; Excelente capacidade de análise, resolução de ",devops_engineer,devops,,,,Brazil,,,,,devops_engineer,devops,8,,1,,,,,BR,,,,,,,,,github_actions;harness,,in_review,rule_review: too_many_core_fields_missing,ollama,qwen2.5:7b,0.850,1,too_many_core_fields_missing,too_many_core_fields_missing,3
1945,greenhouse,7613220,https://job-boards.greenhouse.io/capco/jobs/7613220,,,Solution Architect - Insurance,"Capco Technology delivers advisory, implementation, and end‑to‑end engineering solutions across the Insurance, Financial Services, and Energy sectors. Within Insurance, we help clients modernize their technology landscapes through digital transformation, cloud‑native platform builds, AI‑enhanced product innovation, intelligent automation, data modernization, and advanced analytics. By working closely with our digital and data teams, we enable insurers to improve operational efficiency, accelerate underwriting and claims decisions, and deliver more personalized customer experiences powered by m",other,other,senior,,hybrid,China - Hong Kong,,,,,other,architecture,,,1,bachelor,,,hybrid,,,full_time,senior,,,,,,digital_transformation;cloud-native_platform_builds;ai-enhanced_product_innovation;intelligent_automation;data_modernization;advanced_analytics,,in_review,rule_review: location_without_country | manual_queue_needs_manual_rule: map to solutions_architect; insurance remains context,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
913,greenhouse,5815347004,https://job-boards.greenhouse.io/correlationone/jobs/5815347004,,,Learning Designer,"Correlation One develops the workforce’s skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense.",content_designer,design,,,remote,,US,,,,content_designer,design,,,0,unspecified,,,remote,US,,full_time,junior,,,,,,,,in_review,Confidence is below threshold and seniority level is ambiguous.,ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
1955,greenhouse,7578199,https://job-boards.greenhouse.io/capco/jobs/7578199,,,System & Defect Management (She/He/They),"At&nbsp; Capco Poland, we’re not just another consultancy — we’re the spark behind digital transformation in the financial world. As a global leader in technology and management consulting, we thrive on helping clients tackle the toughest challenges across banking, payments, capital markets, wealth, and asset management. System &amp; Defect Management SME – ITSM Role objective Stand up the bank’s end-to-end incident/problem/defect operating model where incident tracking and knowledge repository are missing/weak. The mandate is to install best practices, create a single source of truth, and pus",other,other,senior,,hybrid,,PL,,,,other,IT Management,,,1,unspecified,,,hybrid,PL,,full_time,senior,,,,,,,,in_review,manual_queue_needs_manual_rule: ambiguous QA/defect-management role; needs explicit rule,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,0
1745,greenhouse,7464308,https://job-boards.greenhouse.io/capco/jobs/7464308,,,Linux & Data Platform Administrator,"Joining Capco means joining an organisation that is committed to an inclusive working environment where you’re encouraged to #BeYourselfAtWork. We celebrate individuality and recognize that diversity and inclusion, in all forms, is critical to success. It’s important to us that we recruit and develop as diverse a range of talent as we can and we believe that everyone brings something different to the table – so we’d love to know what makes you different. Such differences may mean we need to make changes to our process to allow you the best possible platform to succeed, and we are happy to cate",data_analyst,data_analytics,senior,,hybrid,Italy - Milan,IT,,,,data_analyst,,,,0,,,,,IT,Milan,,,,,,,,linux;data_platform,,in_review,"Title does not match the prediction; role family and seniority are unknown. | rule_review: missing_role_family,too_many_core_fields_missing | manual_queue_needs_manual_rule: pred data_analyst is wrong; add platform/systems administrator rule",ollama,qwen2.5:7b,0.250,1,low_confidence|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
255,greenhouse,6533318002,https://job-boards.greenhouse.io/gomotive/jobs/6533318002,,,Technical Support Specialist - Spanish,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",it_support_specialist,it_operations,,,remote,,,,,,it_support_specialist,it_operations,,,0,,,,remote,,,,,spanish,,,,,,,in_review,manual_queue_reject: use pred it_support_specialist; language should stay separate,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,2
912,greenhouse,5815345004,https://job-boards.greenhouse.io/correlationone/jobs/5815345004,,,Learning Designer,"Correlation One develops the workforce’s skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense.",content_designer,design,,,remote,,US,,,,content_designer,design,,,0,unspecified,,,remote,US,,full_time,junior,,,,,,,,in_review,Confidence is below threshold and seniority level is ambiguous.,ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
344,greenhouse,5100204,https://job-boards.greenhouse.io/canonical/jobs/5100204,,,Head of Talent Development,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",hr_manager,hr,lead,,remote,,,,,,hr_manager,management,,,1,unspecified,,,,,,,lead,,,,,,,,in_review,Confidence is below threshold and seniority is ambiguous.,ollama,qwen2.5:7b,0.550,1,low_confidence,low_confidence,2
677,greenhouse,4628714005,https://job-boards.greenhouse.io/gleanwork/jobs/4628714005,,,"Senior Technical Program Manager, Infrastructure (TPM)","About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",technical_program_manager,program_management,senior,,hybrid,Palo Alto,CA,198000,235500,USD,technical_program_manager,program_management,,,1,unspecified,,,hybrid,CA,Palo Alto,full_time,senior,,198000,235500,USD,yearly,,,in_review,rule_review: salary_without_period,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,0
1128,greenhouse,7614464003,https://job-boards.greenhouse.io/celonis/jobs/7614464003?gh_jid=7614464003,,,Global Events (Senior) Specialist,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: Become part of the Celonis journey and make a real impact by supporting the Brand &amp; Event Marketing team in bringing our brand, solution, and ecosystem to life! We are a passionate creative team working in a stimulating and fast-paced environment. We strategize, innovate, concep",other,other,senior,,hybrid,Munich,DE,,,,other,Marketing/Events,,,1,unspecified,,,hybrid,DE,Munich,full_time,senior,,,,,,,,in_review,manual_queue_needs_manual_rule: add events_specialist canonical title,ollama,qwen2.5:7b,0.850,1,uncategorized_review,uncategorized_review,0
1220,greenhouse,7570041003,https://job-boards.greenhouse.io/celonis/jobs/7570041003?gh_jid=7570041003,,,Senior Data Analytics and Supply Chain Transformation - Automotive / Manufacturing,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The position of&nbsp; Senior Data Analytics and Supply Chain Consultant ( Senior Value Engineer) - Automotive / Manufacturing is a trusted advisor helping customers achieve their strategic goals and realise significant value using the Celonis Process Intelligence Platform. A Value Engineer ha",data_analyst,data_analytics,senior,,hybrid,Stockholm,,,,,consultant,data_analytics,5,,1,master,,communication;problem-solving;leadership,hybrid,,Stockholm,full_time,senior,english;swedish_optional,,,,,python;r;sql;tableau;power_bi,,in_review,manual_queue_needs_manual_rule: pred and gold disagree; add consulting/analytics transformation rule,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
