job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
253,greenhouse,6903824002,https://job-boards.greenhouse.io/gomotive/jobs/6903824002,,,Technical Support Engineer,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",it_support_specialist,it_operations,lead,,remote,,,,,,technical_support_engineer,it_operations,,,1,bachelor,,,remote,,,,lead,,,,,,,,in_review,manual_queue_needs_manual_rule: pred and gold are near-duplicates; standardize to one support title rule,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,1
1619,greenhouse,7522164,https://job-boards.greenhouse.io/capco/jobs/7522164,,,Consultant | Data Analyst,"ABOUT US Capco is a global technology and management consultancy specializing in driving digital transformation in the financial services and insurance industries. Capco is committed to providing clients with practical solutions. We offer a globally integrated service with offices in leading financial centers across the globe. We have the people, the vision, and the passion. We are growing through a significant growth journey, now is a very good time to join us as we expand geographically, increase headcount and disrupt the consulting market across APAC with entrepreneurial and agile thinking.",consultant,consulting,,,,China - Hong Kong,,,,,consultant,consulting,,,0,unspecified,,,onsite,,,full_time,junior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1890,greenhouse,7587875,https://job-boards.greenhouse.io/capco/jobs/7587875,,,Senior Data Analyst | Banking,"ABOUT US Capco is a global technology and management consultancy specializing in driving digital transformation in the financial services and insurance industries. Capco is committed to providing clients with practical solutions. We offer a globally integrated service with offices in leading financial centers across the globe. We have the people, the vision, and the passion. We are growing through a significant growth journey, now is a very good time to join us as we expand geographically, increase headcount and disrupt the consulting market across APAC with entrepreneurial and agile thinking.",data_analyst,data_analytics,senior,,,China - Hong Kong,,,,,data_analyst,data_analytics,,,1,master,,,onsite,,,full_time,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
992,greenhouse,7102192,https://job-boards.greenhouse.io/inthepocket/jobs/7102192,,,Team Lead,"About us&nbsp; We're an independent European digital product studio with a strong track record of delivering market-defining strategies and products for enterprises and governments. With about 200 talented people across three countries, premium AI capabilities and a diverse portfolio of international clients, we define, design and ship high-quality digital products, strategies and software. From global cloud-based platforms and large-scale apps to medical devices, banking software and augmented reality experiences. In a nutshell: if it lives and breathes digital, it’s what we do best. Become a",other,other,lead,contract,,Belgium,,,,,other,other,,,1,unspecified,,,onsite,,,contract,lead,,,,,,,,in_review,rule_review: location_without_country | manual_queue_needs_manual_rule: too generic; requires contextual rule,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
990,greenhouse,7273769,https://job-boards.greenhouse.io/inthepocket/jobs/7273769,,,Marketing Manager,"About us&nbsp; We're an independent European digital product studio with a strong track record of delivering market-defining strategies and products for enterprises and governments. With about 200 talented people across three countries, premium AI capabilities and a diverse portfolio of international clients, we define, design and ship high-quality digital products, strategies and software. From global cloud-based platforms and large-scale apps to medical devices, banking software and augmented reality experiences. In a nutshell: if it lives and breathes digital, it’s what we do best. Become a",marketing_specialist,marketing,lead,contract,,Belgium,,,,,marketing_specialist,marketing,,,1,unspecified,,,onsite,,,contract,lead,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
354,greenhouse,6642933,https://job-boards.greenhouse.io/canonical/jobs/6642933,,,Junior Ads Specialist,"The role of a Junior Ads Specialist at Canonical Canonical has provided developers with open source since 2004, helping them build innovations such as public cloud, machine learning, robotics or blockchain. Marketing at Canonical means being at the forefront of technology adoption, for our customers and for our own martech stack. We’re on the look out for a performance marketing manager to join our team and own our paid strategy. The ideal candidate will be passionate about technology, technology marketing and the use of technology in marketing. You will prefer to work in an environment that h",other,other,junior,,remote,,,,,,other,marketing,,,1,bachelor,,,remote,,,full_time,junior,,,,,,,,in_review,manual_queue_needs_manual_rule: add ads_specialist canonical title,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1677,greenhouse,6856413,https://job-boards.greenhouse.io/capco/jobs/6856413,,,Executive Director | Insurance (Transformation Consulting),"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Capco’s cutting-edge ingenuity is brought to life t",other,other,senior,,,China - Hong Kong,,,,,other,other,,,1,unspecified,,,onsite,,,full_time,senior,,,,,,,,in_review,rule_review: location_without_country | manual_queue_needs_manual_rule: add consulting_director or transformation_consulting rule,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
662,greenhouse,4666997005,https://job-boards.greenhouse.io/gleanwork/jobs/4666997005,,,Sales Recruiter (Contract - Nashville),"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",sales_representative,sales,,contract,hybrid,Nashville,,50,65,USD,sales_representative,sales,,,0,,,,hybrid,,Nashville,contract,,,50,65,USD,hourly,,,in_review,rule_review: salary_without_period,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,1
942,greenhouse,5783711004,https://job-boards.greenhouse.io/nansen/jobs/5783711004,,,Product Analyst,"Nansen surfaces the signal and creates winners in the future of finance. We're building a new way to trade: agentic, onchain, and fully integrated. From analytics to execution, we're the platform where investors find alpha and act on it. About the role We're looking to hire a talented and committed Product Analyst to join Nansen's BI team, reporting directly to our Head of Business Intelligence. This is a unique opportunity to shape product analytics at a crypto analytics leader organized around small elite teams. Your responsibilities Build upon and scale our in-house product analytics soluti",other,other,staff,,remote,,,,,,other,product management,,,1,bachelor,,,remote,,,full_time,unspecified,,,,,,,,in_review,manual_queue_needs_manual_rule: add product_analyst canonical title,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1616,greenhouse,7573533,https://job-boards.greenhouse.io/capco/jobs/7573533,,,Consultant | AI Product Analyst,"PRINCIPAL CONSULTANT | AI SOLUTION LEAD Capco is a global technology and management consultancy dedicated to driving digital transformation in the financial services industry. As part of Wipro, we serve over 100 global organizations, delivering innovative, data-driven solutions across banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Our expertise lies in: Banking &amp; Payments, Capital Markets and Insurance Specialization in Digital Transformation, Data Management &amp; Analytics, Business &amp; Finance Transformation, and IT Change Program",consultant,consulting,junior,,,China - Hong Kong,,,,,consultant,consulting,,,0,unspecified,,,onsite,,,full_time,junior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1592,greenhouse,7518370,https://job-boards.greenhouse.io/capco/jobs/7518370,,,Business Analyst | Securities Services/Capital Markets,"ABOUT CAPCO &nbsp; Capco is a global technology and management consultancy specializing in driving digital transformation in the financial services and insurance industries. Capco is committed to providing clients with practical solutions. We offer a globally integrated service with offices in leading financial centers across the globe. We have the people, the vision, and the passion. We are growing through a significant growth journey, now is a very good time to join us as we expand geographically, increase headcount and disrupt the consulting market across APAC with entrepreneurial and agile",business_analyst,business_analysis,senior,,,China - Hong Kong,,,,,business_analyst,business_analysis,,,1,bachelor,,,onsite,,,full_time,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1846,greenhouse,7656698,https://job-boards.greenhouse.io/capco/jobs/7656698,,,QA Automation Tester (5 days on-site) - All levels,"About Capco Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Capco’s cutting-edge ingenuity is broug",other,other,,,onsite,Thailand - Bangkok,,,,,other,Engineering and Technical,,,0,,,,onsite,,Bangkok,full_time,unspecified,,,,,,,,in_review,manual_queue_needs_manual_rule: add qa_automation_engineer or tester rule,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1872,greenhouse,7660344,https://job-boards.greenhouse.io/capco/jobs/7660344,,,Senior Business Analyst | Corporate Banking,"ABOUT CAPCO &nbsp; Capco is a global technology and management consultancy specializing in driving digital transformation in the financial services and insurance industries. Capco is committed to providing clients with practical solutions. We offer a globally integrated service with offices in leading financial centers across the globe. We have the people, the vision, and the passion. We are growing through a significant growth journey, now is a very good time to join us as we expand geographically, increase headcount and disrupt the consulting market across APAC with entrepreneurial and agile",business_analyst,business_analysis,senior,,,China - Hong Kong,,,,,business_analyst,business_analysis,,,1,unspecified,,,onsite,,,full_time,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
1876,greenhouse,7648976,https://job-boards.greenhouse.io/capco/jobs/7648976,,,Senior Business Analyst | TOM Delivery (CIB),"ABOUT US Capco is a global technology and management consultancy specializing in driving digital transformation in the financial services and insurance industries. Capco is committed to providing clients with practical solutions. We offer a globally integrated service with offices in leading financial centers across the globe. We have the people, the vision, and the passion. We are growing through a significant growth journey, now is a very good time to join us as we expand geographically, increase headcount and disrupt the consulting market across APAC with entrepreneurial and agile thinking.",business_analyst,business_analysis,senior,,,China - Hong Kong,,,,,business_analyst,business_analysis,,,1,unspecified,,,onsite,,,full_time,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,location_without_country,location_without_country,0
