job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
1555,greenhouse,7443840,https://job-boards.greenhouse.io/capco/jobs/7443840,capco,Banco de Talentos - Python,Banco de Talentos - Python,"Principais Atividades: Desenvolver e manter APIs e microservices com tecnologias modernas. Trabalhar com arquitetura de software, garantindo escalabilidade e segurança. Atuar com dados e analytics, utilizando ferramentas como SQL, Power BI, Python, Spark e plataformas de Big Data. Criar e otimizar soluções em Cloud Computing (AWS, Azure, GCP), com práticas DevOps e CI/CD. Participar de times ágeis (Scrum, Kanban) e colaborar em projetos inovadores para grandes empresas Requisitos: 5-6 anos de experiência sólida experiência comprovada em desenvolvimento de software com foco em inteligência arti",other,other,,,,Brazil,,,,,,software_development,,,0,bachelor,,,onsite,BR,,full_time,senior,python;sql;power_bi;spark;aws;azure;gcp;devops;cicd,,,,,python;sql;power_bi;spark;aws;azure;gcp;devops;cicd,,in_review,"Title and role family are not clearly defined, confidence is low. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
913,greenhouse,5815347004,https://job-boards.greenhouse.io/correlationone/jobs/5815347004,correlationone,Learning Designer,Learning Designer,"Correlation One develops the workforce’s skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense.",content_designer,design,,,remote,,US,,,,,design,,,0,,,,remote,US,,unspecified,unspecified,,,,,,,,in_review,"Title normalization is uncertain, and some fields like seniority, employment type, salary details are missing or unclear. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.620,1,low_confidence|missing_normalized_title,low_confidence,1
189,greenhouse,5466892002,https://job-boards.greenhouse.io/gomotive/jobs/5466892002,gomotive,Interested in joining our team?,Interested in joining our team?,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",general_application,recruiting,,,remote,,US,,,,,,,,0,,,,remote,US,,,,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.250,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
534,greenhouse,7043028,https://job-boards.greenhouse.io/canonical/jobs/7043028,canonical,UX Designer - Design systems,UX Designer - Design systems,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",product_designer,design,,,remote,,,,,,,design,,,0,,,,,,,,,,,,,,,,in_review,"Title normalization and other fields are unknown or missing. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.250,1,low_confidence|missing_normalized_title|too_many_core_fields_missing|sparse_output,low_confidence,4
1834,greenhouse,6368592,https://job-boards.greenhouse.io/capco/jobs/6368592,capco,Project Manager,Project Manager,"About Capco, Capco, a global business and technology consultancy dedicated solely to the financial services industry. Our professionals combine innovative thinking with our unrivalled first-hand industry knowledge to offer our clients consulting expertise, complex technology and package integration, and managed services to move their organizations forward. Through our collaborative and efficient approach, we help our clients successfully increase revenue, manage risk and regulatory change, reduce costs and enhance control. We specialize in banking; capital markets; wealth and investment manage",manager,operations,associate,,,Malaysia - Kuala Lumpur,,,,,manager,,,,0,,,,,,Kuala Lumpur,,,,,,,,,,in_review,"Title is clear but other fields are missing or ambiguous. | rule_review: missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
966,greenhouse,7524144,https://job-boards.greenhouse.io/gofundme/jobs/7524144,gofundme,"Senior Director, Content Risk","Senior Director, Content Risk","Want to help us help others? We’re hiring!&nbsp; GoFundMe is the world’s most powerful community for good, dedicated to helping people help each other. By uniting individuals and nonprofits in one place, GoFundMe makes it easy and safe for people to ask for help and support causes—for themselves and each other. Together, our community has raised more than $40 billion since 2010. Join us! The GoFundMe team is searching for our next Senior Director, Content Risk to help lead our company's approach to operationalising the enforcement of our community conduct and behavior on the GoFundMe platform.",marketing_manager,marketing,senior,,hybrid,Dublin,IE,,,,marketing_manager,,,,1,unspecified,,,,IE,Dublin,,senior,,,,,,,,in_review,"Title does not match prediction, role family and employment type are unknown. | rule_review: missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.350,1,low_confidence|missing_role_family|too_many_core_fields_missing,low_confidence,3
601,greenhouse,4643390005,https://job-boards.greenhouse.io/gleanwork/jobs/4643390005,gleanwork,Finance Systems Trainee,Finance Systems Trainee,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",accountant,finance,manager,,hybrid,Bangalore,IN,,,,accountant,finance,,,0,unspecified,,,onsite,IN,Bangalore,,junior,,,,,,,,in_review,"The title does not match the normalized title, and there is no clear employment type or salary information.",ollama,qwen2.5:7b,0.450,1,low_confidence,low_confidence,1
126,greenhouse,7551022,https://job-boards.greenhouse.io/smartsheet/jobs/7551022,smartsheet,"Team Manager, Technical Support","Team Manager, Technical Support","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. As a Team Manager, Technical Support you will be directly responsible f",it_support_specialist,it_operations,senior,,remote,Bangalore,IN,,,,it_support_specialist,management,,,1,unspecified,,,onsite,IN,Bangalore,,senior,,,,,,,,in_review,"The normalized title does not match the prediction, and some fields are missing or need clarification.",ollama,qwen2.5:7b,0.600,1,low_confidence,low_confidence,1
188,greenhouse,5476318002,https://job-boards.greenhouse.io/gomotive/jobs/5476318002,gomotive,Interested in joining our team?,Interested in joining our team?,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",general_application,recruiting,,,remote,,,,,,,,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified in the description, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.250,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country|too_many_core_fields_missing,low_confidence,3
423,greenhouse,5906490,https://job-boards.greenhouse.io/canonical/jobs/5906490,canonical,Representante de Desarrollo de Ventas,Representante de Desarrollo de Ventas,"Canonical es una empresa de software global, es la editora de Ubuntu y soluciones empresariales de código abierto para la nube, desarrolladores, IoT e IA. Ubuntu es la distribución de Linux de más rápido crecimiento y se ubica como el sistema operativo número uno en la nube. En asociación con Google, Amazon, IBM y Microsoft, Canonical ayuda a las empresas a ser más ágiles, productivas y a adoptar nuevas tecnologías más rápidamente. Ejemplos de éxito de los clientes incluyen IA, Blockchain, IoT, robótica avanzada y vehículos autónomos, donde Ubuntu es la plataforma de desarrollo preferida. El p",other,other,principal,,,,,,,,,,,,0,,,,,,,,,,,,,,,,in_review,"The title and role family are not clearly defined in the provided description. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1771,greenhouse,7663170,https://job-boards.greenhouse.io/capco/jobs/7663170,capco,"Managing Principal (Director) -  Financial Crime Transformation - AML Investigations, Sanctions & Fraud","Managing Principal (Director) - Financial Crime Transformation - AML Investigations, Sanctions & Fraud","Managing Principal / Director level&nbsp; - Financial Crime Transformation AML, Sanctions &amp; Fraud Location: UK – London or Edinburgh Practice Area: Financial Crime, Risk, Regulation, Finance Employment Type: Permanent Capco is growing our Financial Crime Transformation team, and we’re looking for an experienced Managing Principal/Director to help leading financial services organizations transform their strategies and technologies in the fight against financial crime. If you have deep expertise in AML (Anti-Money Laundering), Sanctions Compliance, Fraud Prevention, and a passion for driving",consultant,consulting,senior,,,UK - London,,,,,consultant,management,,10,1,unspecified,,,onsite,GB,London or Edinburgh,full_time,director,,,,,,,,in_review,"The normalized title does not match the prediction, and there is ambiguity in experience years and salary details.",ollama,qwen2.5:7b,0.600,1,low_confidence,low_confidence,0
405,greenhouse,7601064,https://job-boards.greenhouse.io/canonical/jobs/7601064,canonical,Product Marketing Manager,Product Marketing Manager,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",marketing_specialist,marketing,senior,,remote,,,,,,marketing_specialist,marketing,,,1,bachelor,,,,,,,senior,,,,,,,,in_review,"Title normalization and role family are correct, but other fields such as experience years, location type, country, employment type, salary details, etc., are missing or unknown.",ollama,qwen2.5:7b,0.550,1,low_confidence,low_confidence,2
236,greenhouse,8360620002,https://job-boards.greenhouse.io/gomotive/jobs/8360620002,gomotive,Senior Technical Support Engineer - Spanish,Senior Technical Support Engineer - Spanish,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",it_support_specialist,it_operations,senior,,remote,,,,,,,it_operations,5,,1,unspecified,,,remote,,,,senior,spanish,,,,,,,in_review,Title normalization and employment type are unknown. | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.600,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1344,greenhouse,7607781,https://job-boards.greenhouse.io/thumbtack/jobs/7607781,thumbtack,Senior Data Scientist,Senior Data Scientist,"Thumbtack helps millions of people confidently care for their homes. Thumbtack is the one app you need to take care of and improve your home — from personalized guidance to AI tools and a best-in-class hiring experience. Every day in every county of the U.S., people turn to Thumbtack to complete urgent repairs, seasonal maintenance and bigger improvements. We help homeowners know which projects to do, when to do them and who to hire from our growing community of 300,000 local service businesses. If making an impact inspires you, join us. Imagine what we’ll build together. About the Core Data S",data_scientist,data_science,senior,,remote,,US,197200,255200,USD,data_scientist,data_science,,,1,master,,,remote,US,,full_time,senior,,197200,255200,USD,yearly,,,in_review,Experience and education level are not specified in the description.,ollama,qwen2.5:7b,0.000,1,low_confidence,low_confidence,0
227,greenhouse,8365243002,https://job-boards.greenhouse.io/gomotive/jobs/8365243002,gomotive,Senior Role Readiness Specialist,Senior Role Readiness Specialist,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",customer_success_manager,customer_success,senior,,,Pakistan - Lahore,,,,,customer_success_manager,,5,10,1,unspecified,,,,PK,Lahore,,senior,,,,,,,,in_review,"The normalized title does not match the prediction, and some fields are missing or unknown. | rule_review: missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.620,1,low_confidence|missing_role_family|too_many_core_fields_missing,low_confidence,3
1196,greenhouse,7614829003,https://job-boards.greenhouse.io/celonis/jobs/7614829003?gh_jid=7614829003,celonis,Sales Development Program (French-Speaking),Sales Development Program (French-Speaking),"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: The Business Development team, located right in the center of Madrid is the growth engine of Celonis. We are curious, ambitious and driven to build a generational tech company that will transform the way companies run their processes. Want to learn more about how your first role aft",sales_representative,sales,intern,full_time,hybrid,Madrid,ES,,,,sales_representative,sales,,,0,,,,,ES,Madrid,,junior,french,,,,,,,in_review,"The seniority level is inferred from the title, but other details are missing or ambiguous.",ollama,qwen2.5:7b,0.550,1,low_confidence,low_confidence,2
435,greenhouse,6371231,https://job-boards.greenhouse.io/canonical/jobs/6371231,canonical,Salesforce Administrator,Salesforce Administrator,"Canonical is a leading provider of open-source software and operating systems for global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in more than 80 countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting lo",systems_administrator,it_operations,,,remote,,,,,,systems_administrator,it_operations,,,0,,,,,,,,,,,,,,,,in_review,"Title normalization and role family are correct, but other fields lack information. | rule_review: too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|too_many_core_fields_missing,low_confidence,3
1608,greenhouse,6887291,https://job-boards.greenhouse.io/capco/jobs/6887291,capco,CLM Expert,CLM Expert,"Joining Capco means joining an organisation that is committed to an inclusive working environment where you’re encouraged to #BeYourselfAtWork. We celebrate individuality and recognize that diversity and inclusion, in all forms, is critical to success. It’s important to us that we recruit and develop as diverse a range of talent as we can and we believe that everyone brings something different to the table – so we’d love to know what makes you different. Such differences may mean we need to make changes to our process to allow you the best possible platform to succeed, and we are happy to cate",other,other,senior,,,Switzerland - Geneva,CH,,,,,,,,0,,,,onsite,CH,Geneva,,senior,,,,,,,,in_review,"Title and role family are not specified, employment type is missing. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing,low_confidence,3
1893,greenhouse,7570817,https://job-boards.greenhouse.io/capco/jobs/7570817,capco,Senior Data Architect,Senior Data Architect,"Senior Data Architect Location: London (Hybrid) | Practice Area : Data &amp; Analytics | Type: Permanent Design the blueprint. Architect the future. Empower data transformation. The Role Capco is seeking a Senior Data Architect to lead and deliver complex data architecture initiatives across our financial services clients. In this senior/lead consulting role, you’ll guide clients through their data transformation journeys - defining strategy, designing architecture, and building scalable, cloud-based platforms. You’ll also contribute to shaping Capco’s modern data architecture offerings. What ",data_analyst,data_analytics,senior,,hybrid,UK - London,,,,,data_analyst,data_analytics,,,1,master,,,hybrid,GB,London,full_time,senior,,,,,,data_architecture;data_transformation,,in_review,Title and role family are correct but other fields need more information.,ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
725,greenhouse,4372145005,https://job-boards.greenhouse.io/gleanwork/jobs/4372145005,gleanwork,Technical Support Engineer,Technical Support Engineer,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",it_support_specialist,it_operations,junior,,hybrid,Nashville,TN,75000,180000,USD,it_support_specialist,it_operations,,,0,bachelor,1,,hybrid,TN,Nashville,,junior,,75000,180000,USD,yearly,,,in_review,Employment type and education level are missing. Experience years are unknown.,ollama,qwen2.5:7b,0.000,1,low_confidence,low_confidence,1
1852,greenhouse,7622087,https://job-boards.greenhouse.io/capco/jobs/7622087,capco,Recruitment Administrator with English language,Recruitment Administrator with English language,"Shape the Future of Financial Services with Capco At&nbsp;Capco, we specialize in management consulting and software development, partnering with leading international banks and insurance companies across Western Europe. Our innovative approach and collaborative culture make us the ideal place for professionals looking to make an impact in financial services technology. Want to learn more about our culture and people? Visit us: Capco Careers Slovakia Why Join Us? Continuous Learning &amp; Development – Access to technical and soft skills training, professional certifications, and full access t",other,other,,full_time,,Slovakia - Bratislava,,,,,,,,,0,,,,onsite,,Bratislava,full_time,unspecified,english,,,,,,,in_review,"Title and role family are not specified, education level is unknown, salary details are missing. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
