job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
1160,greenhouse,7616866003,https://job-boards.greenhouse.io/celonis/jobs/7616866003?gh_jid=7616866003,celonis,"Manager, International Statutory Reporting","Manager, International Statutory Reporting","We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: The Controllership organization is a key team within Celonis, responsible for global accounting, tax, and shared services. The statutory accounting team in particular plays a critical role in ensuring quality financial statements that are in adherence with local regulations.&nbsp; T",manager,operations,lead,,hybrid,Madrid,ES,,,,manager,,,,1,bachelor,,,onsite,ES,Madrid,full_time,lead,,,,,,,,in_review,Role family and soft skills are not specified in the description. | rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,1
1341,greenhouse,7342995,https://job-boards.greenhouse.io/thumbtack/jobs/7342995,thumbtack,Senior Accounts Payable Associate,Senior Accounts Payable Associate,"Thumbtack helps millions of people confidently care for their homes. Thumbtack is the one app you need to take care of and improve your home — from personalized guidance to AI tools and a best-in-class hiring experience. Every day in every county of the U.S., people turn to Thumbtack to complete urgent repairs, seasonal maintenance and bigger improvements. We help homeowners know which projects to do, when to do them and who to hire from our growing community of 300,000 local service businesses. If making an impact inspires you, join us. Imagine what we’ll build together. About the Accounting ",other,other,associate,,remote,,US,,,,other,,5,,1,bachelor,,,remote,US,,full_time,senior,,,,,,,,in_review,rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,1
989,greenhouse,7343484,https://job-boards.greenhouse.io/inthepocket/jobs/7343484,inthepocket,Country Lead The Netherlands,Country Lead The Netherlands,"About us&nbsp; We're an independent European digital product studio with a strong track record of delivering market-defining strategies and products for enterprises and governments. With about 200 talented people across three countries, premium AI capabilities and a diverse portfolio of international clients, we define, design and ship high-quality digital products, strategies and software. From global cloud-based platforms and large-scale apps to medical devices, banking software and augmented reality experiences. In a nutshell: if it lives and breathes digital, it’s what we do best. Become a",other,other,senior,,,Amsterdam,NL,,,,other,,,,1,unspecified,,,onsite,NL,Amsterdam,full_time,senior,,,,,,,,in_review,rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,1
1805,greenhouse,7657704,https://job-boards.greenhouse.io/capco/jobs/7657704,capco,Post Merger / Operating Model Integration Lead – Wealth & Asset Management,Post Merger / Operating Model Integration Lead – Wealth & Asset Management,"Post Merger / Operating Model Integration Lead – Wealth &amp; Asset Management Location: London | Practice Area : Wealth &amp; Asset Management | Type: Permanent Design and deliver post-merger integration programmes across Wealth &amp; Asset Management operations and technology. The Role We are seeking a PMI / Operating Model Integration Lead with deep Wealth &amp; Asset Management experience to support complex post-merger integration (PMI) programmes across Asset Management (AM), Wealth Management (WM), and Private Banking (PB) environments. This role focuses on Day 1 readiness, platform and ",other,other,senior,,,UK - London,,,,,other,,,,1,,,,onsite,GB,London,full_time,senior,,,,,,,,in_review,Location and employment type are inferred based on the description. | rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,1
719,greenhouse,4549560005,https://job-boards.greenhouse.io/gleanwork/jobs/4549560005,gleanwork,Technical Enablement Manager,Technical Enablement Manager,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",manager,operations,manager,,remote,,US,,,,manager,,,,1,,,,remote,US,,,manager,,,,,,,,in_review,rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,2
1994,greenhouse,1719811,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/1719811,mavensecuritiesholdingltd,Portfolio Manager (HK),Portfolio Manager (HK),"&nbsp; The HK investment team is looking for an APAC Equities focused Portfolio Manager. We are seeking a portfolio manager with a deep understanding of a particular inefficiency they attempt to capture. They will have been heavily involved in the research of the strategy as well as its implementation, and are able to develop new strategies from idea to implementation. In addition, the PM will have a solid understanding of the dynamics of markets, and use these dynamics to display a qualitative appreciation of when their strategy performs well and poorly. Requirements: 2+ years experience as a",manager,operations,manager,,,,HK,,,,manager,,,,1,master,,,onsite,HK,,full_time,manager,,,,,,,,in_review,Role family and some experience details are unknown. | rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,1
1979,greenhouse,5511938,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/5511938,mavensecuritiesholdingltd,Associate Portfolio Manager,Associate Portfolio Manager,"Maven’s Systematic Alpha group is looking for outstanding portfolio managers to join its global expansion. The team deploys methodically researched strategies across futures, options and equities. Our approach to trading is scientific and process driven, with a strong emphasis on a flexible research environment, providing us efficient means to develop, test, and deploy new ideas.&nbsp; The Role:&nbsp; An excellent opportunity to r esearch, develop and implement systematic strategies in listed instruments such as futures or FX . Full ownership of the life-cycle of trade/strategy ideas; monitor ",manager,operations,associate,,,London,GB,,,,manager,,,,1,master,,,onsite,GB,London,,mid,,,,,,scientific_research;process-driven_methodologies,,in_review,The title is likely a misinterpretation of 'Associate Portfolio Manager' as 'Manager'. The role family and employment type are unknown. | rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,2
609,greenhouse,4663833005,https://job-boards.greenhouse.io/gleanwork/jobs/4663833005,gleanwork,GSI Consulting Partner Manager,GSI Consulting Partner Manager,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",manager,operations,manager,,remote,,US,250000,300000,USD,manager,,,,1,bachelor,,,remote,US,,,manager,,250000,300000,USD,yearly,,,in_review,rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,2
1157,greenhouse,6268607003,https://job-boards.greenhouse.io/celonis/jobs/6268607003?gh_jid=6268607003,celonis,"Manager, Cloud Security","Manager, Cloud Security","We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: Within our InfoSec organization, Our global security engineering team is responsible for designing, building, and enhancing the underlying security components that help with securing the Celonis Application and Platforms stacks. We think about both offensively and defensively. We co",manager,operations,lead,full_time,hybrid,New York,US,,,,manager,,,,1,bachelor,,,hybrid,US,New York,full_time,lead,,,,,,,,in_review,rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,1
18,greenhouse,7562427,https://job-boards.greenhouse.io/omadahealth/jobs/7562427,omadahealth,Senior Member Growth Manager,Senior Member Growth Manager,"Omada Health is on a mission to inspire and engage people in lifelong health, one step at a time.&nbsp;&nbsp; Job overview Omada’s Member Growth team is focused on the first part of Omada’s mission – to inspire people everywhere to take the first step toward lasting, healthy change. We understand our audience, know what makes Omada different, connect these two things to tell a great story, then measure and optimize its success.&nbsp; Role Overview As a Senior Member Growth Manager, you will lead our consumer enrollment initiatives, focusing on driving program adoption across various industries",manager,operations,senior,,remote,,US,,,,manager,,,,1,,,,remote,US,,,senior,,,,,,,,in_review,rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,2
542,greenhouse,4613925005,https://job-boards.greenhouse.io/gleanwork/jobs/4613925005,gleanwork,AI Outcomes Manager,AI Outcomes Manager,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",manager,operations,manager,,remote,London,GB,,,,manager,,,,1,,,,remote,GB,London,,manager,,,,,,,,in_review,rule_review: missing_role_family,ollama,qwen2.5:7b,0.850,1,missing_role_family,missing_role_family,2
