job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
1999,greenhouse,7582506,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/7582506,mavensecuritiesholdingltd,Quantitative Trading Analyst,Quantitative Trading Analyst,"Maven is a market-leading proprietary trading firm allocating internal capital across discretionary, systematic, and market-making strategies. Our collective expertise spans traders, engineers, and technologists, unified by an unwavering dedication to enhance our efficiency as a premier liquidity provider for globally listed derivatives. We leverage groundbreaking execution and pricing technologies to elevate and improve how financial markets operate. Maven continues to scale its operations while preserving the dynamic energy and innovative culture of a start-up, but without the associated ris",other,other,manager,,,London,,,,,,,,,,,,,onsite,GB,London,full_time,manager,,,,,,maven;proprietary_trading_firm;discretionary_strategies;systematic_strategies;market-making_strategies,,in_review,The title and role family are not clearly defined in the description. The seniority level is inferred from the context but could be more explicitly stated.,ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1960,greenhouse,7335064,https://job-boards.greenhouse.io/capco/jobs/7335064,capco,Technical Project Manager,Technical Project Manager,"Technical Project Manager – Data About the team: Capco is a fully independent, global management and technology consultancy. For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technology services to Finance and Energy markets. Our collaborative and efficient approach helps clients reduce costs and manage risk and regulatory change while increasing revenues. We are thinkers, innovators, and disruptors. We are small enough to care but large enough to matter About the Job: As a Project Manager specializi",manager,operations,lead,,,US - Dallas,,,,,Technical Project Manager,,,,,,,,onsite,US,Dallas,,lead,,,,,,,,in_review,"Role family, experience years, education level, degree required, employment type, language requirements, and salary details are unknown.",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_role_family,low_confidence,2
1894,greenhouse,7570775,https://job-boards.greenhouse.io/capco/jobs/7570775,capco,Senior Data Architect,Senior Data Architect,"Senior Data Architect Location: Edinburgh (Hybrid) | Practice Area : Data &amp; Analytics | Type: Permanent Design the blueprint. Architect the future. Empower data transformation. The Role Capco is seeking a Senior Data Architect to lead and deliver complex data architecture initiatives across our financial services clients. In this senior/lead consulting role, you’ll guide clients through their data transformation journeys - defining strategy, designing architecture, and building scalable, cloud-based platforms. You’ll also contribute to shaping Capco’s modern data architecture offerings. Wh",data_analyst,data_analytics,senior,,hybrid,UK - Edinburgh,,,,,Senior Data Architect,data_analytics,,,1,master,,,hybrid,GB,Edinburgh,full_time,senior,,,,,,,,in_review,"Title mismatch, normalized title should be 'Senior Data Architect'. Pred_normalized_title is incorrect.",ollama,qwen2.5:7b,0.450,1,low_confidence,low_confidence,0
126,greenhouse,7551022,https://job-boards.greenhouse.io/smartsheet/jobs/7551022,smartsheet,"Team Manager, Technical Support","Team Manager, Technical Support","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. As a Team Manager, Technical Support you will be directly responsible f",it_support_specialist,it_operations,senior,,remote,Bangalore,,,,,,it_operations,,,1,unspecified,,,onsite,IN,Bangalore,full_time,senior,,,,,,,,in_review,"Title does not match the prediction, location and seniority are inferred.",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1333,greenhouse,7565622,https://job-boards.greenhouse.io/thumbtack/jobs/7565622,thumbtack,"Data Scientist II, Marketing","Data Scientist II, Marketing","Thumbtack helps millions of people confidently care for their homes. Thumbtack is the one app you need to take care of and improve your home — from personalized guidance to AI tools and a best-in-class hiring experience. Every day in every county of the U.S., people turn to Thumbtack to complete urgent repairs, seasonal maintenance and bigger improvements. We help homeowners know which projects to do, when to do them and who to hire from our growing community of 300,000 local service businesses. If making an impact inspires you, join us. Imagine what we’ll build together. About the Data Scienc",data_scientist,data_science,,,remote,Remote,,164900,213400,USD,"Data Scientist II, Marketing",data_science,,,0,unspecified,,,remote,,Remote,,senior,,164900,213400,USD,yearly,,,in_review,Experience and employment type are missing. Country is unknown.,ollama,qwen2.5:7b,0.000,1,low_confidence|location_without_country,low_confidence,1
188,greenhouse,5476318002,https://job-boards.greenhouse.io/gomotive/jobs/5476318002,gomotive,Interested in joining our team?,Interested in joining our team?,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",general_application,recruiting,,,remote,Remote - Pakistan,,,,,,,,,0,,,,remote,PK,Remote - Pakistan,,,,,,,,,,in_review,"Title and role family are unknown, seniority and employment type are unspecified.",ollama,qwen2.5:7b,0.250,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
423,greenhouse,5906490,https://job-boards.greenhouse.io/canonical/jobs/5906490,canonical,Representante de Desarrollo de Ventas,Representante de Desarrollo de Ventas,"Canonical es una empresa de software global, es la editora de Ubuntu y soluciones empresariales de código abierto para la nube, desarrolladores, IoT e IA. Ubuntu es la distribución de Linux de más rápido crecimiento y se ubica como el sistema operativo número uno en la nube. En asociación con Google, Amazon, IBM y Microsoft, Canonical ayuda a las empresas a ser más ágiles, productivas y a adoptar nuevas tecnologías más rápidamente. Ejemplos de éxito de los clientes incluyen IA, Blockchain, IoT, robótica avanzada y vehículos autónomos, donde Ubuntu es la plataforma de desarrollo preferida. El p",other,other,principal,,,Home based - EMEA,,,,,,,,,0,,,,remote,,Home based - EMEA,full_time,unspecified,,,,,,,,in_review,"Title and role family are not specified in the description, and confidence is below threshold.",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
219,greenhouse,8384543002,https://job-boards.greenhouse.io/gomotive/jobs/8384543002,gomotive,Senior Insurance Partner Manager (Carriers),Senior Insurance Partner Manager (Carriers),"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",manager,operations,senior,,onsite,United States - Remote,,,,,Senior Insurance Partner Manager (Carriers),management,,,1,bachelor,,,remote,US,,full_time,senior,,,,,,,,in_review,Experience and salary details are missing; location is specified as remote but city is not.,ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
1353,greenhouse,7380261,https://job-boards.greenhouse.io/thumbtack/jobs/7380261,thumbtack,"Staff Data Engineer, Marketing Technology","Staff Data Engineer, Marketing Technology","Thumbtack helps millions of people confidently care for their homes. Thumbtack is the one app you need to take care of and improve your home — from personalized guidance to AI tools and a best-in-class hiring experience. Every day in every county of the U.S., people turn to Thumbtack to complete urgent repairs, seasonal maintenance and bigger improvements. We help homeowners know which projects to do, when to do them and who to hire from our growing community of 300,000 local service businesses. If making an impact inspires you, join us. Imagine what we’ll build together. About the Marketing T",data_engineer,data_engineering,staff,,remote,Remote,,249900,323400,USD,Staff Data Engineer,data_engineering,,,1,bachelor,,,remote,US,,full_time,unspecified,,249900,323400,USD,yearly,,,in_review,Employment type and country are missing. Experience years are unknown.,ollama,qwen2.5:7b,0.000,1,low_confidence,low_confidence,0
1327,greenhouse,7609061003,https://job-boards.greenhouse.io/celonis/jobs/7609061003?gh_jid=7609061003,celonis,Video Producer / Senior Video Producer,Video Producer / Senior Video Producer,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team Join our dynamic and collaborative Creative Production team, where we bring stories to life through compelling visual and auditory experiences. As a Video Producer/ Senior Video Producer, you will play a pivotal role in shaping our brand narrative and engaging our audience through hi",other,other,senior,,hybrid,Madrid,,,,,Video Producer / Senior Video Producer,other,,10,1,unspecified,,,hybrid,ES,Madrid,full_time,senior,,,,,,,,in_review,Confidence is below threshold and seniority level is ambiguous.,ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
344,greenhouse,5100204,https://job-boards.greenhouse.io/canonical/jobs/5100204,canonical,Head of Talent Development,Head of Talent Development,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",hr_manager,hr,lead,,remote,Home based - EMEA,,,,,Head of Talent Development,management,,,1,unspecified,,,remote,,Home based - EMEA,,lead,,,,,,,,in_review,Confidence is low and seniority level is ambiguous.,ollama,qwen2.5:7b,0.600,1,low_confidence|location_without_country,low_confidence,1
